,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,latitude,longitude,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
21212,530,Piso en venta en calle Villajoyosa,"Los Rosales, Madrid",56.0,53.0,3,1.0,,,,,Calle Villajoyosa,True,Calle Villajoyosa,,,3,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,621,,False,119000,2125,True,HouseType 1: Pisos,True,False,1967.0,,,,,,True,True,,,,,,,,,,en trámite,False,,,,,,,,
21213,529,Piso en venta en San Cristóbal,"Villaverde, Madrid",65.0,57.0,2,1.0,,,,,,True,,,,4,False,,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,535,,False,99000,1523,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,en trámite,False,,,,,,,,
21214,528,Piso en venta en San Andrés,"Villaverde, Madrid",70.0,,2,1.0,,,,,,True,,,,1,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,494,,False,89990,1286,True,HouseType 1: Pisos,False,,,,,,,,True,True,,,True,,,,,,,en trámite,False,,,,,,,,
21215,527,Piso en venta en calle Selma Lagerloff,"Los Rosales, Madrid",100.0,,3,2.0,,,,,Calle Selma Lagerloff,True,Calle Selma Lagerloff,,,5,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1146,,False,279000,2790,True,HouseType 1: Pisos,False,False,1998.0,False,True,,True,True,True,True,,True,,,True,,,True,True,en trámite,True,,,True,0.0,,,,
21216,526,Piso en venta en paseo de Alberto Palacios,"San Andrés, Madrid",69.0,,3,1.0,,,,,Paseo de Alberto Palacios,True,Paseo de Alberto Palacios,,,3,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,698,,False,138000,2000,True,HouseType 1: Pisos,False,False,,False,True,,,True,False,True,,,True,,,,,,,en trámite,False,,,,,,,,
21217,525,Piso en venta en calle Eduardo Minguito,"Los Rosales, Madrid",64.0,56.0,2,1.0,,,,,Calle Eduardo Minguito,True,Calle Eduardo Minguito,,,2,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,539,,False,99950,1562,True,HouseType 1: Pisos,True,False,1965.0,False,True,,True,True,False,True,,,True,True,,,,,,F,False,,,,,False,False,True,False
21218,524,Piso en venta en calle de Berrocal,"Butarque, Madrid",132.0,112.0,4,2.0,,,,,Calle de Berrocal,True,Calle de Berrocal,,,Bajo,True,,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1135,,False,275000,2083,True,HouseType 1: Pisos,False,False,2002.0,,,,True,True,True,True,,True,True,,True,,,,True,en trámite,True,,,True,0.0,False,True,False,True
21219,523, Chalet adosado en venta en puebla de sanabria,"San Andrés, Madrid",130.0,129.0,4,2.0,3.0,40.0,,,puebla de sanabria,True,puebla de sanabria,,,,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,1182,,False,293000,2254,True,HouseType 2: Casa o chalet,False,False,1994.0,False,True,,True,True,,,True,,,,True,,,,,en trámite,True,,,True,0.0,False,False,True,True
21220,522,Piso en venta en avenida de los rosales,"Butarque, Madrid",111.0,88.0,4,2.0,,,,,Avenida de los rosales,True,Avenida de los rosales,,,4,False,,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1038,,False,240000,2162,True,HouseType 1: Pisos,False,False,1989.0,False,True,,,True,True,True,,,True,,,,,,True,en trámite,True,,,True,0.0,False,False,True,True
21221,521,Piso en venta en calle de la Vírgen de los Desamparados,"Los Ángeles, Madrid",89.0,80.0,3,1.0,,,,,Calle de la Vírgen de los Desamparados,True,Calle de la Vírgen de los Desamparados,,,1,False,,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,698,,False,138000,1551,True,HouseType 1: Pisos,False,False,,True,False,,,,True,True,,,True,,,,,,,en trámite,False,,,,,,,,
21222,520,Ático en venta en limonita,"Butarque, Madrid",140.0,104.0,4,2.0,,,,,limonita,True,limonita,,,4,False,,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1245,,False,318000,2271,True,HouseType 5: Áticos,False,False,2002.0,False,True,,True,True,True,True,,True,True,,True,,,True,,en trámite,True,,,True,0.0,False,True,False,True
21223,519,Piso en venta en calle Gómez Acebo,"San Andrés, Madrid",70.0,,2,1.0,,,,,Calle Gómez Acebo,True,Calle Gómez Acebo,,,Bajo,True,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,646,,False,125000,1786,True,HouseType 1: Pisos,False,False,,,,,,,False,True,,,,,,,,,,en trámite,False,,,,,False,False,False,True
21224,518,Piso en venta en calle Acebes,"San Andrés, Madrid",87.0,,3,1.0,,,,,Calle Acebes,True,Calle Acebes,,,2,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,712,,False,141760,1629,True,HouseType 1: Pisos,False,,1970.0,False,True,,,,True,,,,,,,,,,,en trámite,False,,,,,,,,
21225,517,Piso en venta en calle del Arroyo Bueno,"San Andrés, Madrid",62.0,58.0,3,1.0,,,,,Calle del Arroyo Bueno,True,Calle del Arroyo Bueno,,,3,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,579,,False,109000,1758,True,HouseType 1: Pisos,False,False,1965.0,,,,,,False,True,,,True,True,,,,,,en trámite,False,,,,,False,False,True,True
21226,516,Piso en venta en San Andrés,"Villaverde, Madrid",55.0,,1,1.0,,,,,,True,,,,,,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,459,,False,82500,1500,True,HouseType 1: Pisos,False,False,,,,,True,,False,True,,,,,,,,,,G,False,,,,,False,False,True,False
21227,515,Piso en venta en calle Alberto Palacios,"San Andrés, Madrid",60.0,,2,1.0,,,,,Calle Alberto Palacios,True,Calle Alberto Palacios,,,1,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,535,,False,99000,1650,True,HouseType 1: Pisos,False,,1965.0,,,,,,,,,,,,,,,,,en trámite,False,,,,,,,,
21228,514,Piso en venta en Los Rosales,"Villaverde, Madrid",70.0,,3,1.0,,,,,,True,,,,2,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,686,,False,135000,1929,True,HouseType 1: Pisos,False,False,1976.0,,,,,,False,True,,,True,,,,,,,en trámite,False,,,,,,,,
21229,513,Piso en venta en San Andrés,"Villaverde, Madrid",83.0,74.0,2,1.0,,,,,,True,,,,4,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,604,,False,115000,1386,True,HouseType 1: Pisos,False,False,,,,,True,True,False,True,,,True,,,,,,,en trámite,False,,,,,,,,
21230,512,Piso en venta en calle Doroteo Laborda,"San Andrés, Madrid",86.0,81.0,3,2.0,,,,,Calle Doroteo Laborda,True,Calle Doroteo Laborda,,,2,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,725,,False,145000,1686,True,HouseType 1: Pisos,False,False,1970.0,False,True,,,True,,,,,True,,,,,,,en trámite,True,,,True,0.0,,,,
21231,511,"Piso en venta en DOCTOR CRIADO, 6","San Andrés, Madrid",77.0,,3,1.0,,,,,"DOCTOR CRIADO, 6",False,DOCTOR CRIADO,6,,1,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,539,,False,100000,1299,True,HouseType 1: Pisos,False,False,1974.0,False,True,,,,False,False,,,True,,,,,,,en trámite,False,,,,,,,,
21232,510,Piso en venta en Butarque,"Villaverde, Madrid",112.0,85.0,2,2.0,,,,,,True,,,,1,False,,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1024,,False,235000,2098,True,HouseType 1: Pisos,False,False,2004.0,,,,True,True,True,True,,True,,,True,,,True,True,en trámite,True,,,True,0.0,,,,
21233,509,Piso en venta en San Andrés,"Villaverde, Madrid",65.0,52.0,3,1.0,,,,,,True,,,,1,False,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,639,,False,123400,1898,True,HouseType 1: Pisos,False,,,,,,True,,False,True,,,True,,,,,,,G,False,,,,,True,False,False,False
21234,508,"Piso en venta en calle Gómez Acebo, 10","San Andrés, Madrid",70.0,,2,1.0,,,,,"Calle Gómez Acebo, 10",False,Calle Gómez Acebo,10,,Bajo,True,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,621,,False,119000,1700,True,HouseType 1: Pisos,False,False,,False,True,,,,False,True,,,,,,,,,,E,False,,,,,,,,
21235,507,Piso en venta en Los Rosales,"Villaverde, Madrid",108.0,85.0,3,2.0,,,,,,True,,,,3,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1009,,False,230000,2130,True,HouseType 1: Pisos,False,,,,,,True,,True,True,,,,,,,,,True,no indicado,True,,,True,0.0,False,False,False,True
21236,506,Piso en venta en calle María de Echarri,"Los Rosales, Madrid",95.0,,3,2.0,,,,,Calle María de Echarri,True,Calle María de Echarri,,,4,False,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1223,,False,309000,3253,True,HouseType 1: Pisos,False,False,2001.0,,,,True,True,True,True,,True,True,True,True,,,True,True,en trámite,True,,,True,0.0,False,False,False,True
21237,505," Chalet adosado en venta en calle Luis Ocaña, 91","El Cañaveral - Los Berrocales, Madrid",208.0,,4,3.0,3.0,,,,"Calle Luis Ocaña, 91",False,Calle Luis Ocaña,91,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1562,,False,454000,2183,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,,,,,,no indicado,True,,,True,0.0,,,,
21238,504," Chalet adosado en venta en calle Luis Ocaña, 91","El Cañaveral - Los Berrocales, Madrid",204.0,,4,3.0,3.0,,,,"Calle Luis Ocaña, 91",False,Calle Luis Ocaña,91,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1552,,False,449400,2203,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,,,,,,no indicado,True,,,True,0.0,,,,
21239,503," Chalet adosado en venta en calle Luis Ocaña, 91","El Cañaveral - Los Berrocales, Madrid",208.0,,4,3.0,3.0,,,,"Calle Luis Ocaña, 91",False,Calle Luis Ocaña,91,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1548,,False,447900,2153,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,,,,,,no indicado,True,,,True,0.0,,,,
21240,502," Chalet adosado en venta en calle Igualdad , 171","El Cañaveral - Los Berrocales, Madrid",264.0,215.0,4,3.0,1.0,,,,"Calle Igualdad , 171",False,Calle Igualdad ,171,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1664,,False,499000,1890,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,True,,,,,no indicado,True,,,True,0.0,,,,
21241,501," Chalet adosado en venta en calle Igualdad , 171","El Cañaveral - Los Berrocales, Madrid",255.0,215.0,4,3.0,1.0,,,,"Calle Igualdad , 171",False,Calle Igualdad ,171,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1640,,False,488200,1915,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,True,,,,,no indicado,True,,,True,0.0,,,,
21242,500," Chalet adosado en venta en calle Igualdad , 171","El Cañaveral - Los Berrocales, Madrid",264.0,215.0,4,2.0,1.0,,,,"Calle Igualdad , 171",False,Calle Igualdad ,171,,,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1638,,False,487600,1847,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,True,,True,,True,,,,,no indicado,True,,,True,0.0,,,,
21243,499,"Piso en venta en calle Juan Carreño de Miranda, 14","El Cañaveral - Los Berrocales, Madrid",82.0,,2,2.0,,,,,"Calle Juan Carreño de Miranda, 14",False,Calle Juan Carreño de Miranda,14,,1,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1022,,False,234500,2860,True,HouseType 1: Pisos,False,True,,,,,True,True,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21244,498,"Piso en venta en calle Juan Carreño de Miranda, 14","El Cañaveral - Los Berrocales, Madrid",126.0,,4,2.0,,,,,"Calle Juan Carreño de Miranda, 14",False,Calle Juan Carreño de Miranda,14,,2,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1197,,False,298800,2371,True,HouseType 1: Pisos,False,True,,,,,True,True,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21245,497,"Piso en venta en calle Juan Carreño de Miranda, 14","El Cañaveral - Los Berrocales, Madrid",112.0,,3,2.0,,,,,"Calle Juan Carreño de Miranda, 14",False,Calle Juan Carreño de Miranda,14,,2,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1104,,False,263500,2353,True,HouseType 1: Pisos,False,True,,,,,True,True,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21246,496,Piso en venta en Valdebernardo - Valderribas,"Vicálvaro, Madrid",141.0,,4,2.0,,,,,,True,,,,1,False,,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,sale,1187,,False,295000,2092,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,,,,,,,True,True,E,False,,,,,,,,
21247,495,Piso en venta en calle Enrique Urquijo s/n,"El Cañaveral - Los Berrocales, Madrid",87.0,,3,2.0,,,,,Calle Enrique Urquijo s/n,False,,,,Bajo,True,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1136,,False,275458,3166,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,,,,
21248,494,Ático en venta en calle Enrique Urquijo s/n,"El Cañaveral - Los Berrocales, Madrid",106.0,,3,2.0,,,,,Calle Enrique Urquijo s/n,False,,,,,,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1252,,False,320940,3028,True,HouseType 5: Áticos,False,True,,,,,,,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21249,493,Ático en venta en calle Enrique Urquijo s/n,"El Cañaveral - Los Berrocales, Madrid",103.0,,3,2.0,,,,,Calle Enrique Urquijo s/n,False,,,,,,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1232,,False,312777,3036,True,HouseType 5: Áticos,False,True,,,,,,,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21250,492,"Piso en venta en calle José Escobar y Saliente , 92","El Cañaveral - Los Berrocales, Madrid",114.0,81.0,3,2.0,,,,,"Calle José Escobar y Saliente , 92",False,Calle José Escobar y Saliente ,92,,1,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1038,,False,239988,2077,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,True,,,,True,no indicado,True,,,True,0.0,,,,
21251,491,"Piso en venta en calle José Escobar y Saliente , 92","El Cañaveral - Los Berrocales, Madrid",116.0,82.0,3,2.0,,,,,"Calle José Escobar y Saliente , 92",False,Calle José Escobar y Saliente ,92,,2,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1045,,False,242413,2061,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,True,,,,True,no indicado,True,,,True,0.0,,,,
21252,490, Chalet adosado en venta en el prat,"Casco Histórico de Vicálvaro, Madrid",394.0,,4,2.0,2.0,,,,el prat,True,el prat,,,,False,,Neighborhood 125: Casco Histórico de Vicálvaro (2064.65 €/m2) - District 19: Vicálvaro,sale,1485,,False,420000,1066,True,HouseType 2: Casa o chalet,False,False,,False,True,,,True,,,,,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21253,489,Piso en venta en calle de San Filemón,"Ambroz, Madrid",57.0,,2,1.0,,,,,Calle de San Filemón,True,Calle de San Filemón,,,4,False,,Neighborhood 124: Ambroz (2094.51 €/m2) - District 19: Vicálvaro,sale,604,,False,115000,2018,True,HouseType 1: Pisos,False,False,,False,True,,True,True,False,True,,,True,,,,,,,G,False,,,,,False,True,False,True
21254,488,Piso en venta en calle Jardín de la Duquesa,"Casco Histórico de Vicálvaro, Madrid",81.0,,4,1.0,,,,,Calle Jardín de la Duquesa,True,Calle Jardín de la Duquesa,,,3,False,,Neighborhood 125: Casco Histórico de Vicálvaro (2064.65 €/m2) - District 19: Vicálvaro,sale,744,,False,150000,1852,True,HouseType 1: Pisos,False,False,,False,True,,,,False,True,,,True,,True,,,,,G,False,,,,,False,True,True,False
21255,487,"Dúplex en venta en calle Diálogo, 7","El Cañaveral - Los Berrocales, Madrid",88.0,,3,2.0,,,,,"Calle Diálogo, 7",False,Calle Diálogo,7,,3,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1157,,False,283495,3144,True,HouseType 4: Dúplex,False,True,,,,,,True,True,True,,True,True,,True,,,,True,B,True,,,True,0.0,,,,
21256,486,"Piso en venta en calle Diálogo, 7","El Cañaveral - Los Berrocales, Madrid",82.0,,3,2.0,,,,,"Calle Diálogo, 7",False,Calle Diálogo,7,,2,False,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1112,,False,266638,3174,True,HouseType 1: Pisos,False,True,,,,,,True,True,True,,True,True,,True,,,,True,B,True,,,True,0.0,,,,
21257,485,"Piso en venta en calle Diálogo, 7","El Cañaveral - Los Berrocales, Madrid",82.0,,3,2.0,,,,,"Calle Diálogo, 7",False,Calle Diálogo,7,,,,,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,sale,1043,,False,241813,2878,True,HouseType 1: Pisos,False,True,,,,,,True,True,True,,True,True,,True,,,,True,B,True,,,True,0.0,,,,
21258,484,Piso en venta en PINILLAS,"Valdebernardo - Valderribas, Madrid",99.0,,3,2.0,,,,,PINILLAS,True,PINILLAS,,,Bajo,True,,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,sale,979,,False,219900,2221,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,,,,True,True,E,True,,,True,0.0,True,False,True,False
21259,483,Piso en venta en Ambroz,"Vicálvaro, Madrid",95.0,,3,2.0,,,,,,True,,,,2,False,,Neighborhood 124: Ambroz (2094.51 €/m2) - District 19: Vicálvaro,sale,816,,False,169900,1788,True,HouseType 1: Pisos,False,False,,False,True,,True,True,False,True,,,True,,,,,,,E,True,,,True,0.0,True,False,True,False
21260,482,Piso en venta en GRAN VIA DEL ESTE,"Valdebernardo - Valderribas, Madrid",110.0,,3,2.0,,,,,GRAN VIA DEL ESTE,True,GRAN VIA DEL ESTE,,,1,False,,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,sale,1174,,False,290000,2636,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,,,True,,,,True,E,True,,,True,0.0,False,True,False,True
21261,481,Piso en venta en Ensanche de Vallecas - La Gavia,"Villa de Vallecas, Madrid",54.0,,1,1.0,,,,,,True,,,,2,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,798,,False,165000,3056,True,HouseType 1: Pisos,False,False,2009.0,,,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,False,False,True,False
21262,480,Piso en venta en calle Francisco Fatou,"Casco Histórico de Vallecas, Madrid",118.0,98.0,3,2.0,,,,,Calle Francisco Fatou,True,Calle Francisco Fatou,,,1,False,,Neighborhood 128: Casco Histórico de Vallecas (1956.0 €/m2) - District 20: Villa de Vallecas,sale,1067,,False,250000,2119,True,HouseType 1: Pisos,False,False,2003.0,,,,True,True,True,,,,,,True,,,,,en trámite,True,,,True,0.0,False,True,True,False
21263,479,Piso en venta en calle del Barranco del Novillo,"Ensanche de Vallecas - La Gavia, Madrid",41.0,,1,1.0,,,,,Calle del Barranco del Novillo,True,Calle del Barranco del Novillo,,,2,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,736,,False,148000,3610,True,HouseType 1: Pisos,False,False,2008.0,False,True,,True,True,True,,,True,,,True,,,,True,en trámite,True,,,True,0.0,True,True,False,False
21264,478,Piso en venta en calle Entrepeñas,"Ensanche de Vallecas - La Gavia, Madrid",85.0,68.0,2,2.0,,,,,Calle Entrepeñas,True,Calle Entrepeñas,,,5,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1108,,False,265000,3118,True,HouseType 1: Pisos,False,False,2008.0,True,False,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,True,False,True,False
21265,477,Piso en venta en calle Entrepeñas,"Ensanche de Vallecas - La Gavia, Madrid",120.0,81.0,3,2.0,,,,,Calle Entrepeñas,True,Calle Entrepeñas,,,3,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1320,,False,349000,2908,True,HouseType 1: Pisos,False,False,2007.0,,,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,True,False,True,False
21266,476,Piso en venta en avenida del Ensanche de Vallecas,"Ensanche de Vallecas - La Gavia, Madrid",57.0,,1,1.0,,,,,Avenida del Ensanche de Vallecas,True,Avenida del Ensanche de Vallecas,,,7,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,904,,False,196000,3439,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,True,,True,,,True,True,D,True,,,True,0.0,False,True,True,False
21267,475,Piso en venta en calle Arte Conceptual,"Ensanche de Vallecas - La Gavia, Madrid",83.0,62.0,2,2.0,,,,,Calle Arte Conceptual,True,Calle Arte Conceptual,,,2,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1009,,False,229900,2770,True,HouseType 1: Pisos,False,,2009.0,,,,True,True,True,True,,True,True,,True,,,,True,en trámite,True,,,True,0.0,False,False,False,True
21268,474,Ático en venta en avenida de la Gran Vía del Sureste,"Ensanche de Vallecas - La Gavia, Madrid",76.0,48.0,1,1.0,,,,,Avenida de la Gran Vía del Sureste,True,Avenida de la Gran Vía del Sureste,,,7,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,913,,False,199000,2618,True,HouseType 5: Áticos,False,False,2007.0,False,True,,,True,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,False,False,False,True
21269,473,Piso en venta en calle Poza de la Sal,"Santa Eugenia, Madrid",140.0,113.0,4,2.0,,,,,Calle Poza de la Sal,True,Calle Poza de la Sal,,,2,False,,Neighborhood 130: Santa Eugenia (2175.93 €/m2) - District 20: Villa de Vallecas,sale,1296,,False,339000,2421,True,HouseType 1: Pisos,False,False,1990.0,False,True,,,True,True,True,,True,True,,,,,,,E,True,,,True,0.0,,,,
21270,472,"Piso en venta en calle Arte Expresionista, 24","Ensanche de Vallecas - La Gavia, Madrid",85.0,,2,2.0,,,,,"Calle Arte Expresionista, 24",False,Calle Arte Expresionista,24,,1,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1052,,False,245000,2882,True,HouseType 1: Pisos,False,False,2007.0,False,True,,,True,True,True,,True,True,True,True,,,True,True,D,True,,,True,0.0,True,False,False,True
21271,471, Chalet adosado en venta en calle Arte Minimal s/n,"Ensanche de Vallecas - La Gavia, Madrid",147.0,,4,3.0,3.0,203.0,,,Calle Arte Minimal s/n,False,,,,,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1285,,False,334191,2273,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,,,,,,,,,,en trámite,False,,,,,,,,
21272,470, Chalet adosado en venta en calle Arte Minimal s/n,"Ensanche de Vallecas - La Gavia, Madrid",147.0,,4,3.0,3.0,215.0,,,Calle Arte Minimal s/n,False,,,,,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1285,,False,334206,2274,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,,,,,,,,,,en trámite,False,,,,,,,,
21273,469, Chalet adosado en venta en calle Arte Minimal s/n,"Ensanche de Vallecas - La Gavia, Madrid",147.0,,4,3.0,3.0,136.0,,,Calle Arte Minimal s/n,False,,,,,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1285,,False,334192,2273,True,HouseType 2: Casa o chalet,False,True,,,,,,,,,,,,,,,,,,en trámite,False,,,,,,,,
21274,468,Piso en venta en Ensanche de Vallecas - La Gavia,"Villa de Vallecas, Madrid",96.0,77.0,3,2.0,,,,,,True,,,,4,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1089,,False,258000,2688,True,HouseType 1: Pisos,False,False,2008.0,False,True,,True,True,True,,,True,,,True,,,,True,en trámite,True,,,True,0.0,,,,
21275,467,Piso en venta en calle de César Pastor Llopis,"Santa Eugenia, Madrid",102.0,85.0,3,2.0,,,,,Calle de César Pastor Llopis,True,Calle de César Pastor Llopis,,,2,False,,Neighborhood 130: Santa Eugenia (2175.93 €/m2) - District 20: Villa de Vallecas,sale,979,,False,220000,2157,True,HouseType 1: Pisos,False,False,1996.0,False,True,,True,,True,True,,,True,,,,,,True,E,False,,,,,,,,
21276,466,Piso en venta en calle Peñaranda de Bracamonte esquina Moratilla de Henares s/n,"Ensanche de Vallecas - La Gavia, Madrid",132.0,95.0,3,2.0,,,,,Calle Peñaranda de Bracamonte esquina Moratilla de Henares s/n,False,,,,2,False,,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,sale,1325,,False,350800,2658,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,,True,,True,,,,,en trámite,True,,,True,0.0,,,,
